zip_code_id,primary_city,county,state,state_short,country,latitude,longitude
59254,Plentywood,Sheridan County,Montana,MT,US,"48,72","-104,57"
59255,Poplar,Richland County,Montana,MT,US,"48,3","-105,19"
59256,Raymond,Sheridan County,Montana,MT,US,"48,89","-104,52"
59257,Redstone,Sheridan County,Montana,MT,US,"48,73","-104,9"
59258,Reserve,Sheridan County,Montana,MT,US,"48,58","-104,69"
59259,Richey,Dawson County,Montana,MT,US,"47,71","-105,03"
59260,Richland,Valley County,Montana,MT,US,"48,77","-106,11"
59261,Saco,Phillips County,Montana,MT,US,"48,58","-107,42"
59262,Savage,Richland County,Montana,MT,US,"47,5","-104,47"
59263,Scobey,Daniels County,Montana,MT,US,"48,78","-105,6"
59270,Sidney,Richland County,Montana,MT,US,"47,75","-104,28"
59273,Vandalia,Valley County,Montana,MT,US,"48,35","-106,9"
59274,Vida,McCone County,Montana,MT,US,"47,86","-105,42"
59275,Westby,Sheridan County,Montana,MT,US,"48,83","-104,16"
59276,Whitetail,Daniels County,Montana,MT,US,"48,92","-105,19"
59301,Miles City,Custer County,Montana,MT,US,"46,22","-105,6"
59311,Alzada,Carter County,Montana,MT,US,"45,23","-104,53"
59312,Angela,Garfield County,Montana,MT,US,47,"-106,21"
59313,Baker,Fallon County,Montana,MT,US,"46,28","-104,28"
59314,Biddle,Powder River County,Montana,MT,US,"45,08","-105,37"
59315,Bloomfield,Dawson County,Montana,MT,US,"47,44","-104,84"
59316,Boyes,Carter County,Montana,MT,US,"45,5","-104,91"
59317,Broadus,Powder River County,Montana,MT,US,"45,39","-105,5"
59318,Brusett,Garfield County,Montana,MT,US,"47,45","-107,54"
59319,Capitol,Carter County,Montana,MT,US,"45,46","-104,18"
59322,Cohagen,Garfield County,Montana,MT,US,"47,09","-106,62"
59323,Colstrip,Rosebud County,Montana,MT,US,"45,98","-106,67"
59324,Ekalaka,Carter County,Montana,MT,US,"45,77","-104,51"
59326,Fallon,Prairie County,Montana,MT,US,"46,73","-104,88"
59327,Forsyth,Rosebud County,Montana,MT,US,"46,26","-106,67"
59330,Glendive,Dawson County,Montana,MT,US,"47,12","-104,87"
59332,Hammond,Carter County,Montana,MT,US,"45,35","-104,73"
59333,Hathaway,Rosebud County,Montana,MT,US,"46,28","-106,22"
59336,Ismay,Custer County,Montana,MT,US,"46,22","-105,02"
59337,Jordan,Garfield County,Montana,MT,US,"47,38","-106,81"
59338,Kinsey,Custer County,Montana,MT,US,"46,59","-105,69"
59339,Lindsay,Dawson County,Montana,MT,US,"47,28","-105,18"
59341,Mildred,Prairie County,Montana,MT,US,"46,74","-104,78"
59343,Olive,Powder River County,Montana,MT,US,"45,64","-105,43"
59344,Plevna,Fallon County,Montana,MT,US,"46,41","-104,56"
59345,Powderville,Powder River County,Montana,MT,US,"45,74","-105,24"
59347,Rosebud,Rosebud County,Montana,MT,US,"46,46","-106,39"
59349,Terry,Prairie County,Montana,MT,US,"46,91","-105,43"
59351,Volborg,Powder River County,Montana,MT,US,"45,75","-105,75"
59353,Wibaux,Wibaux County,Montana,MT,US,"47,01","-104,32"
59354,Willard,Fallon County,Montana,MT,US,"46,18","-104,3"
59401,Great Falls,Cascade County,Montana,MT,US,"47,51","-111,27"
59402,Malmstrom AFB,Cascade County,Montana,MT,US,"47,51","-111,19"
59403,Great Falls,Cascade County,Montana,MT,US,"47,55","-111,53"
59404,Great Falls,Cascade County,Montana,MT,US,"47,65","-111,38"
59405,Great Falls,Cascade County,Montana,MT,US,"47,29","-111,34"
59406,Great Falls,Cascade County,Montana,MT,US,"47,48","-111,25"
59410,Augusta,Lewis and Clark County,Montana,MT,US,"47,58","-112,6"
59411,Babb,Glacier County,Montana,MT,US,"48,78","-113,37"
59412,Belt,Cascade County,Montana,MT,US,"47,26","-110,87"
59414,Black Eagle,Cascade County,Montana,MT,US,"47,53","-111,26"
59416,Brady,Pondera County,Montana,MT,US,"48,02","-111,57"
59417,Browning,Glacier County,Montana,MT,US,"48,59","-113,27"
59418,Buffalo,Judith Basin County,Montana,MT,US,"46,8","-109,92"
59419,Bynum,Teton County,Montana,MT,US,"47,98","-112,42"
59420,Carter,Chouteau County,Montana,MT,US,"47,88","-111,02"
59421,Cascade,Cascade County,Montana,MT,US,"47,16","-111,63"
59422,Choteau,Teton County,Montana,MT,US,"47,86","-112,44"
59424,Coffee Creek,Fergus County,Montana,MT,US,"47,39","-110,02"
59425,Conrad,Pondera County,Montana,MT,US,"48,2","-111,85"
59427,Cut Bank,Glacier County,Montana,MT,US,"48,65","-112,84"
59430,Denton,Fergus County,Montana,MT,US,"47,45","-109,92"
59432,Dupuyer,Pondera County,Montana,MT,US,"48,17","-112,41"
59433,Dutton,Teton County,Montana,MT,US,"47,88","-111,75"
59434,East Glacier Park,Glacier County,Montana,MT,US,"48,41","-113,31"
59435,Ethridge,Toole County,Montana,MT,US,"48,59","-112,1"
59436,Fairfield,Teton County,Montana,MT,US,"47,64","-112,12"
59440,Floweree,Chouteau County,Montana,MT,US,"47,71","-111,11"
59441,Forest Grove,Fergus County,Montana,MT,US,"46,92","-109,07"
59442,Fort Benton,Chouteau County,Montana,MT,US,"47,98","-110,8"
59443,Fort Shaw,Cascade County,Montana,MT,US,"47,56","-111,83"
59444,Galata,Liberty County,Montana,MT,US,"48,71","-111,35"
59446,Geraldine,Chouteau County,Montana,MT,US,"47,69","-110,2"
59447,Geyser,Judith Basin County,Montana,MT,US,"47,2","-110,44"
59448,Heart Butte,Pondera County,Montana,MT,US,"48,23","-112,77"
59450,Highwood,Chouteau County,Montana,MT,US,"47,58","-110,78"
59451,Hilger,Fergus County,Montana,MT,US,"47,43","-109,27"
59452,Hobson,Judith Basin County,Montana,MT,US,"46,86","-110,19"
59453,Judith Gap,Wheatland County,Montana,MT,US,"46,63","-109,68"
59454,Kevin,Toole County,Montana,MT,US,"48,73","-112,01"
59456,Ledger,Toole County,Montana,MT,US,"48,26","-111,47"
59457,Lewistown,Fergus County,Montana,MT,US,"47,01","-109,34"
59460,Loma,Chouteau County,Montana,MT,US,"48,05","-110,45"
59461,Lothair,Liberty County,Montana,MT,US,"48,49","-111,2"
59462,Moccasin,Judith Basin County,Montana,MT,US,"47,12","-109,92"
59463,Monarch,Cascade County,Montana,MT,US,"46,98","-110,85"
59464,Moore,Fergus County,Montana,MT,US,"46,88","-109,61"
59465,Neihart,Cascade County,Montana,MT,US,"46,89","-110,72"
59466,Oilmont,Toole County,Montana,MT,US,"48,8","-111,59"
59467,Pendroy,Teton County,Montana,MT,US,"48,08","-112,32"
59468,Power,Teton County,Montana,MT,US,"47,69","-111,64"
59469,Raynesford,Judith Basin County,Montana,MT,US,"47,2","-110,63"
59471,Roy,Fergus County,Montana,MT,US,"47,42","-108,98"
59472,Sand Coulee,Cascade County,Montana,MT,US,"47,4","-111,09"
59474,Shelby,Toole County,Montana,MT,US,"48,51","-111,73"
59477,Simms,Cascade County,Montana,MT,US,"47,45","-111,92"
59479,Stanford,Judith Basin County,Montana,MT,US,"47,04","-110,32"
59480,Stockett,Cascade County,Montana,MT,US,"47,2","-111,2"
59482,Sunburst,Toole County,Montana,MT,US,"48,86","-111,89"
59483,Sun River,Cascade County,Montana,MT,US,"47,47","-111,8"
59484,Sweet Grass,Toole County,Montana,MT,US,"48,94","-111,52"
59485,Ulm,Cascade County,Montana,MT,US,"47,4","-111,59"
59486,Valier,Pondera County,Montana,MT,US,"48,3","-112,36"
59487,Vaughn,Cascade County,Montana,MT,US,"47,59","-111,64"
59489,Winifred,Fergus County,Montana,MT,US,"47,63","-109,21"
59501,Havre,Hill County,Montana,MT,US,"48,56","-109,73"
59520,Big Sandy,Chouteau County,Montana,MT,US,48,"-110,08"
59521,Box Elder,Hill County,Montana,MT,US,"48,31","-110,01"
59522,Chester,Liberty County,Montana,MT,US,"48,56","-111,01"
59523,Chinook,Blaine County,Montana,MT,US,"48,47","-109,21"
59524,Dodson,Phillips County,Montana,MT,US,"48,22","-108,35"
59525,Gildford,Hill County,Montana,MT,US,"48,69","-110,25"
59526,Harlem,Blaine County,Montana,MT,US,"48,49","-108,65"
59527,Hays,Blaine County,Montana,MT,US,"48,07","-108,74"
59528,Hingham,Hill County,Montana,MT,US,"48,56","-110,47"
59529,Hogeland,Blaine County,Montana,MT,US,"48,79","-108,73"
59530,Inverness,Hill County,Montana,MT,US,"48,61","-110,7"
59531,Joplin,Liberty County,Montana,MT,US,"48,71","-110,79"
59532,Kremlin,Hill County,Montana,MT,US,"48,6","-110,06"
59535,Lloyd,Blaine County,Montana,MT,US,"48,02","-109,21"
59537,Loring,Phillips County,Montana,MT,US,"48,82",-108
59538,Malta,Phillips County,Montana,MT,US,"48,16","-107,87"
59540,Rudyard,Hill County,Montana,MT,US,"48,6","-110,56"
59542,Turner,Blaine County,Montana,MT,US,"48,79","-108,45"
59544,Whitewater,Phillips County,Montana,MT,US,"48,78","-107,51"
59545,Whitlash,Liberty County,Montana,MT,US,"48,91","-111,15"
59546,Zortman,Phillips County,Montana,MT,US,"47,78","-108,53"
59547,Zurich,Blaine County,Montana,MT,US,"48,66","-109,01"
59601,Helena,Lewis and Clark County,Montana,MT,US,"46,53","-112,21"
59602,Helena,Lewis and Clark County,Montana,MT,US,"46,76","-112,01"
59604,Helena,Lewis and Clark County,Montana,MT,US,"46,61","-111,96"
59620,Helena,Lewis and Clark County,Montana,MT,US,"46,53","-112,16"
59623,Helena,Lewis and Clark County,Montana,MT,US,"46,6","-112,01"
59624,Helena,Lewis and Clark County,Montana,MT,US,"46,59","-112,03"
59625,Helena,Lewis and Clark County,Montana,MT,US,"46,6","-112,04"
59626,Helena,Lewis and Clark County,Montana,MT,US,"46,6","-112,03"
59631,Basin,Jefferson County,Montana,MT,US,"46,32","-112,41"
59632,Boulder,Jefferson County,Montana,MT,US,"46,17","-111,99"
59633,Canyon Creek,Lewis and Clark County,Montana,MT,US,"46,87","-112,32"
59634,Clancy,Jefferson County,Montana,MT,US,"46,45","-111,95"
59635,East Helena,Lewis and Clark County,Montana,MT,US,"46,53","-111,77"
59636,Fort Harrison,Lewis and Clark County,Montana,MT,US,"46,61","-112,11"
59638,Jefferson City,Jefferson County,Montana,MT,US,"46,35","-112,17"
59639,Lincoln,Lewis and Clark County,Montana,MT,US,"47,16","-112,68"
59640,Marysville,Lewis and Clark County,Montana,MT,US,"46,74","-112,3"
59641,Radersburg,Broadwater County,Montana,MT,US,"46,2","-111,63"
59642,Ringling,Meagher County,Montana,MT,US,"46,26","-110,78"
59643,Toston,Broadwater County,Montana,MT,US,"46,17","-111,51"
59644,Townsend,Broadwater County,Montana,MT,US,"46,48","-111,34"
59645,White Sulphur Springs,Meagher County,Montana,MT,US,"46,57",-111
59647,Winston,Broadwater County,Montana,MT,US,"46,49","-111,65"
59648,Wolf Creek,Lewis and Clark County,Montana,MT,US,"47,08","-112,17"
59701,Butte,Silver Bow County,Montana,MT,US,46,"-112,44"
59702,Butte,Silver Bow County,Montana,MT,US,"45,9","-112,49"
59703,Butte,Silver Bow County,Montana,MT,US,"46,05","-112,54"
59707,Butte,Silver Bow County,Montana,MT,US,46,"-112,53"
59710,Alder,Madison County,Montana,MT,US,"45,06","-112,11"
59711,Anaconda,Deer Lodge County,Montana,MT,US,"46,12","-112,97"
59713,Avon,Powell County,Montana,MT,US,"46,65","-112,6"
59714,Belgrade,Gallatin County,Montana,MT,US,"45,81","-111,15"
59715,Bozeman,Gallatin County,Montana,MT,US,"45,77","-110,93"
59716,Big Sky,Gallatin County,Montana,MT,US,"45,26","-111,32"
59717,Bozeman,Gallatin County,Montana,MT,US,"45,66","-111,06"
59718,Bozeman,Gallatin County,Montana,MT,US,"45,65","-111,17"
59719,Bozeman,Gallatin County,Montana,MT,US,"45,67","-111,03"
59720,Cameron,Madison County,Montana,MT,US,"45,03","-111,63"
59721,Cardwell,Madison County,Montana,MT,US,"45,88","-111,84"
59722,Deer Lodge,Powell County,Montana,MT,US,"46,37","-112,72"
59724,Dell,Beaverhead County,Montana,MT,US,"44,78","-112,62"
59725,Dillon,Beaverhead County,Montana,MT,US,"45,05","-112,82"
59727,Divide,Silver Bow County,Montana,MT,US,"45,78","-112,71"
59728,Elliston,Powell County,Montana,MT,US,"46,49","-112,41"
59729,Ennis,Madison County,Montana,MT,US,"45,28","-111,71"
59730,Gallatin Gateway,Gallatin County,Montana,MT,US,"45,26","-111,14"
59731,Garrison,Powell County,Montana,MT,US,"46,59","-112,83"
59732,Glen,Beaverhead County,Montana,MT,US,"45,48","-112,77"
59733,Gold Creek,Powell County,Montana,MT,US,"46,6","-112,95"
59735,Harrison,Madison County,Montana,MT,US,"45,68","-111,75"
59736,Jackson,Beaverhead County,Montana,MT,US,"45,31","-113,35"
59739,Lima,Beaverhead County,Montana,MT,US,"44,61","-112,27"
59740,Mc Allister,Madison County,Montana,MT,US,"45,47","-111,74"
59741,Manhattan,Gallatin County,Montana,MT,US,"45,77","-111,37"
59743,Melrose,Silver Bow County,Montana,MT,US,"45,68","-112,68"
59745,Norris,Madison County,Montana,MT,US,"45,6","-111,61"
59746,Polaris,Beaverhead County,Montana,MT,US,"45,37","-113,06"
59747,Pony,Madison County,Montana,MT,US,"45,74","-111,92"
59748,Ramsay,Silver Bow County,Montana,MT,US,"46,04","-112,75"
59749,Sheridan,Madison County,Montana,MT,US,"45,43","-112,12"
59750,Butte,Silver Bow County,Montana,MT,US,"45,9","-112,73"
59751,Silver Star,Madison County,Montana,MT,US,"45,65","-112,36"
59752,Three Forks,Gallatin County,Montana,MT,US,"45,91","-111,43"
59754,Twin Bridges,Madison County,Montana,MT,US,"45,45","-112,46"
59755,Virginia City,Madison County,Montana,MT,US,"45,28","-111,91"
59756,Warm Springs,Deer Lodge County,Montana,MT,US,"46,18","-112,83"
59758,West Yellowstone,Gallatin County,Montana,MT,US,"44,69","-111,21"
59759,Whitehall,Jefferson County,Montana,MT,US,"45,86","-112,24"
59760,Willow Creek,Gallatin County,Montana,MT,US,"45,82","-111,63"
59761,Wisdom,Beaverhead County,Montana,MT,US,"45,54","-113,54"
59762,Wise River,Beaverhead County,Montana,MT,US,"45,6","-113,03"
59771,Bozeman,Gallatin County,Montana,MT,US,"45,67","-111,14"
59772,Bozeman,Gallatin County,Montana,MT,US,"45,66","-111,11"
59773,Bozeman,Gallatin County,Montana,MT,US,"45,67","-111,03"
59801,Missoula,Missoula County,Montana,MT,US,"46,85","-113,99"
59802,Missoula,Missoula County,Montana,MT,US,"46,9","-113,92"
59803,Missoula,Missoula County,Montana,MT,US,"46,76","-113,97"
59804,Missoula,Missoula County,Montana,MT,US,"46,89","-114,21"
59806,Missoula,Missoula County,Montana,MT,US,"46,91","-114,15"
59807,Missoula,Missoula County,Montana,MT,US,"46,97","-113,96"
59808,Missoula,Missoula County,Montana,MT,US,"46,98","-114,12"
59812,Missoula,Missoula County,Montana,MT,US,"46,86","-113,98"
59820,Alberton,Mineral County,Montana,MT,US,"46,86","-114,59"
59821,Arlee,Lake County,Montana,MT,US,"47,16",-114
59823,Bonner,Missoula County,Montana,MT,US,"46,95","-113,57"
59824,Charlo,Lake County,Montana,MT,US,"47,42","-114,18"
59825,Clinton,Missoula County,Montana,MT,US,"46,61","-113,59"
59826,Condon,Missoula County,Montana,MT,US,"47,43","-113,7"
59827,Conner,Ravalli County,Montana,MT,US,"45,89","-114,04"
59828,Corvallis,Ravalli County,Montana,MT,US,"46,34","-113,95"
59829,Darby,Ravalli County,Montana,MT,US,"45,78","-114,24"
59830,De Borgia,Mineral County,Montana,MT,US,"47,39","-115,32"
59831,Dixon,Sanders County,Montana,MT,US,"47,25","-114,35"
59832,Drummond,Granite County,Montana,MT,US,"46,65","-113,24"
59833,Florence,Ravalli County,Montana,MT,US,"46,65","-114,07"
59834,Frenchtown,Missoula County,Montana,MT,US,"47,07","-114,22"
59835,Grantsdale,Ravalli County,Montana,MT,US,"46,2","-114,14"
59837,Hall,Granite County,Montana,MT,US,"46,49","-113,26"
59840,Hamilton,Ravalli County,Montana,MT,US,"46,16","-114,14"
59841,Pinesdale,Ravalli County,Montana,MT,US,"46,33","-114,22"
59842,Haugan,Mineral County,Montana,MT,US,"47,32","-115,36"
59843,Helmville,Powell County,Montana,MT,US,"46,88",-113
59844,Heron,Sanders County,Montana,MT,US,"47,99","-115,9"
59845,Hot Springs,Flathead County,Montana,MT,US,"47,66","-114,55"
59846,Huson,Missoula County,Montana,MT,US,"47,13","-114,53"
59847,Lolo,Missoula County,Montana,MT,US,"46,73","-114,36"
59848,Lonepine,Sanders County,Montana,MT,US,"47,7","-114,64"
59851,Milltown,Missoula County,Montana,MT,US,"46,87","-113,88"
59853,Noxon,Sanders County,Montana,MT,US,"48,03","-115,82"
59854,Ovando,Powell County,Montana,MT,US,"47,07","-113,04"
59855,Pablo,Lake County,Montana,MT,US,"47,61","-114,12"
59856,Paradise,Sanders County,Montana,MT,US,"47,39","-114,76"
59858,Philipsburg,Granite County,Montana,MT,US,"46,29","-113,45"
59859,Plains,Sanders County,Montana,MT,US,"47,57","-114,73"
59860,Polson,Lake County,Montana,MT,US,"47,72","-114,21"
59863,Ravalli,Lake County,Montana,MT,US,"47,3","-114,18"
59864,Ronan,Lake County,Montana,MT,US,"47,53","-114,13"
59865,Saint Ignatius,Lake County,Montana,MT,US,"47,32","-114,02"
59866,Saint Regis,Mineral County,Montana,MT,US,"47,31","-115,14"
59867,Saltese,Mineral County,Montana,MT,US,"47,42","-115,5"
59868,Seeley Lake,Missoula County,Montana,MT,US,"47,24","-113,53"
59870,Stevensville,Ravalli County,Montana,MT,US,"46,5","-114,1"
59871,Sula,Ravalli County,Montana,MT,US,"45,87","-113,75"
59872,Superior,Mineral County,Montana,MT,US,"47,05","-114,97"
59873,Thompson Falls,Sanders County,Montana,MT,US,"47,56","-115,44"
59874,Trout Creek,Sanders County,Montana,MT,US,"47,76","-115,63"
59875,Victor,Ravalli County,Montana,MT,US,"46,39","-114,26"
59901,Kalispell,Flathead County,Montana,MT,US,"48,19","-114,38"
59903,Kalispell,Flathead County,Montana,MT,US,"48,19","-114,35"
59904,Kalispell,Flathead County,Montana,MT,US,"48,19","-114,31"
59910,Big Arm,Lake County,Montana,MT,US,"47,8","-114,3"
59911,Bigfork,Flathead County,Montana,MT,US,"47,74","-113,74"
59912,Columbia Falls,Flathead County,Montana,MT,US,"48,41","-114,15"
59913,Coram,Flathead County,Montana,MT,US,"48,42","-113,98"
59914,Dayton,Lake County,Montana,MT,US,"47,86","-114,28"
59915,Elmo,Lake County,Montana,MT,US,"47,85","-114,41"
59916,Essex,Flathead County,Montana,MT,US,"48,31","-113,35"
59917,Eureka,Lincoln County,Montana,MT,US,"48,82","-114,93"
59918,Fortine,Lincoln County,Montana,MT,US,"48,76","-114,77"
59919,Hungry Horse,Flathead County,Montana,MT,US,"47,96","-113,24"
59920,Kila,Flathead County,Montana,MT,US,"48,06","-114,5"
59921,Lake Mc Donald,Flathead County,Montana,MT,US,"48,62","-113,87"
59922,Lakeside,Flathead County,Montana,MT,US,"47,99","-114,27"
59923,Libby,Lincoln County,Montana,MT,US,"48,32","-115,36"
59925,Marion,Flathead County,Montana,MT,US,"48,11","-114,79"
59926,Martin City,Flathead County,Montana,MT,US,"48,35",-114
59927,Olney,Flathead County,Montana,MT,US,"48,59","-114,69"
59928,Polebridge,Flathead County,Montana,MT,US,"48,85","-114,47"
59929,Proctor,Lake County,Montana,MT,US,"47,91","-114,35"
59930,Rexford,Lincoln County,Montana,MT,US,"48,8","-115,13"
59931,Rollins,Lake County,Montana,MT,US,"47,91","-114,21"
59932,Somers,Flathead County,Montana,MT,US,"48,06","-114,19"
59933,Stryker,Lincoln County,Montana,MT,US,"48,68","-114,77"
59934,Trego,Lincoln County,Montana,MT,US,"48,64","-114,93"
59935,Troy,Lincoln County,Montana,MT,US,"48,72","-115,74"
59936,West Glacier,Flathead County,Montana,MT,US,"48,61","-113,81"
59937,Whitefish,Flathead County,Montana,MT,US,"48,44","-114,53"
60001,Alden,McHenry County,Illinois,IL,US,"42,45","-88,53"
60002,Antioch,Lake County,Illinois,IL,US,"42,47","-88,07"
60004,Arlington Heights,Cook County,Illinois,IL,US,"42,09","-87,98"
60005,Arlington Heights,Cook County,Illinois,IL,US,"42,06","-87,99"
60006,Arlington Heights,Cook County,Illinois,IL,US,"42,09","-87,98"
60007,Elk Grove Village,Cook County,Illinois,IL,US,42,"-87,99"
60008,Rolling Meadows,Cook County,Illinois,IL,US,"42,07","-88,02"
60009,Elk Grove Village,Cook County,Illinois,IL,US,42,"-87,99"
60010,Barrington,Lake County,Illinois,IL,US,"42,15","-88,12"
60011,Barrington,Cook County,Illinois,IL,US,"42,15","-88,12"
60012,Crystal Lake,McHenry County,Illinois,IL,US,"42,27","-88,31"
60013,Cary,McHenry County,Illinois,IL,US,"42,2","-88,24"
60014,Crystal Lake,McHenry County,Illinois,IL,US,"42,23","-88,33"
60015,Deerfield,Lake County,Illinois,IL,US,"42,16","-87,84"
60016,Des Plaines,Cook County,Illinois,IL,US,"42,05","-87,89"
60017,Des Plaines,Cook County,Illinois,IL,US,"42,03","-87,9"
60018,Des Plaines,Cook County,Illinois,IL,US,"42,03","-87,9"
60019,Des Plaines,Cook County,Illinois,IL,US,"42,03","-87,9"
60020,Fox Lake,Lake County,Illinois,IL,US,"42,39","-88,17"
60021,Fox River Grove,McHenry County,Illinois,IL,US,"42,19","-88,22"
60022,Glencoe,Cook County,Illinois,IL,US,"42,13","-87,76"
60025,Glenview,Cook County,Illinois,IL,US,"42,07","-87,81"
60026,Glenview,Cook County,Illinois,IL,US,"42,08","-87,82"
60029,Golf,Cook County,Illinois,IL,US,"42,06","-87,78"
60030,Grayslake,Lake County,Illinois,IL,US,"42,34","-88,03"
60031,Gurnee,Lake County,Illinois,IL,US,"42,37","-87,93"
60033,Harvard,McHenry County,Illinois,IL,US,"42,42","-88,61"
60034,Hebron,McHenry County,Illinois,IL,US,"42,47","-88,42"
60035,Highland Park,Lake County,Illinois,IL,US,"42,18","-87,8"
60037,Fort Sheridan,Lake County,Illinois,IL,US,"42,21","-87,81"
60038,Palatine,Cook County,Illinois,IL,US,"42,11","-88,04"
60039,Crystal Lake,Mchenry County,Illinois,IL,US,"42,23","-88,33"
60040,Highwood,Lake County,Illinois,IL,US,"42,21","-87,81"
60041,Ingleside,Lake County,Illinois,IL,US,"42,35","-88,15"
60042,Island Lake,McHenry County,Illinois,IL,US,"42,27","-88,2"
60043,Kenilworth,Cook County,Illinois,IL,US,"42,09","-87,71"
60044,Lake Bluff,Lake County,Illinois,IL,US,"42,28","-87,85"
60045,Lake Forest,Lake County,Illinois,IL,US,"42,23","-87,85"
60046,Lake Villa,Lake County,Illinois,IL,US,"42,41","-88,08"
60047,Lake Zurich,Lake County,Illinois,IL,US,"42,19","-88,08"
60048,Libertyville,Lake County,Illinois,IL,US,"42,28","-87,96"
60049,Lake Zurich,Lake County,Illinois,IL,US,"42,17","-87,99"
60050,Mchenry,McHenry County,Illinois,IL,US,"42,34","-88,29"
60051,Mchenry,McHenry County,Illinois,IL,US,"42,36","-88,23"
60053,Morton Grove,Cook County,Illinois,IL,US,"42,04","-87,78"
60055,Palatine,Cook County,Illinois,IL,US,"42,11","-88,04"
60056,Mount Prospect,Cook County,Illinois,IL,US,"42,06","-87,93"
60060,Mundelein,Lake County,Illinois,IL,US,"42,26",-88
60061,Vernon Hills,Lake County,Illinois,IL,US,"42,23","-87,96"
60062,Northbrook,Cook County,Illinois,IL,US,"42,12","-87,83"
60064,North Chicago,Lake County,Illinois,IL,US,"42,32","-87,86"
60065,Northbrook,Cook County,Illinois,IL,US,"42,12","-87,83"
60067,Palatine,Cook County,Illinois,IL,US,"42,11","-88,04"
60068,Park Ridge,Cook County,Illinois,IL,US,"42,01","-87,84"
60069,Lincolnshire,Lake County,Illinois,IL,US,"42,19","-87,91"
60070,Prospect Heights,Cook County,Illinois,IL,US,"42,1","-87,92"
60071,Richmond,McHenry County,Illinois,IL,US,"42,48","-88,3"
60072,Ringwood,McHenry County,Illinois,IL,US,"42,4","-88,29"
60073,Round Lake,Lake County,Illinois,IL,US,"42,34","-88,11"
60074,Palatine,Cook County,Illinois,IL,US,"42,13","-88,03"
60075,Russell,Lake County,Illinois,IL,US,"42,45","-87,94"
60076,Skokie,Cook County,Illinois,IL,US,"42,03","-87,73"
60077,Skokie,Cook County,Illinois,IL,US,"42,03","-87,76"
60078,Palatine,Cook County,Illinois,IL,US,"42,11","-88,04"
60079,Waukegan,Lake County,Illinois,IL,US,"42,37","-87,86"
60081,Spring Grove,McHenry County,Illinois,IL,US,"42,44","-88,24"
60082,Techny,Cook County,Illinois,IL,US,"42,11","-87,8"
60083,Wadsworth,Lake County,Illinois,IL,US,"42,43","-87,92"
60084,Wauconda,Lake County,Illinois,IL,US,"42,26","-88,13"
60085,Waukegan,Lake County,Illinois,IL,US,"42,37","-87,86"
60086,North Chicago,Lake County,Illinois,IL,US,"42,31","-87,85"
60087,Waukegan,Lake County,Illinois,IL,US,"42,4","-87,85"
60088,Great Lakes,Lake County,Illinois,IL,US,"42,3","-87,85"
60089,Buffalo Grove,Lake County,Illinois,IL,US,"42,16","-87,96"
60090,Wheeling,Cook County,Illinois,IL,US,"42,13","-87,92"
60091,Wilmette,Cook County,Illinois,IL,US,"42,07","-87,72"
60092,Libertyville,Lake County,Illinois,IL,US,"42,28","-87,95"
60093,Winnetka,Cook County,Illinois,IL,US,"42,1","-87,74"
60094,Palatine,Cook County,Illinois,IL,US,"42,11","-88,04"
60095,Palatine,Cook County,Illinois,IL,US,"42,11","-88,04"
60096,Winthrop Harbor,Lake County,Illinois,IL,US,"42,47","-87,82"
60097,Wonder Lake,McHenry County,Illinois,IL,US,"42,38","-88,36"
60098,Woodstock,McHenry County,Illinois,IL,US,"42,31","-88,43"
60099,Zion,Lake County,Illinois,IL,US,"42,45","-87,84"
60101,Addison,DuPage County,Illinois,IL,US,"41,93",-88
60102,Algonquin,McHenry County,Illinois,IL,US,"42,16","-88,3"
60103,Bartlett,DuPage County,Illinois,IL,US,"41,97","-88,2"
60104,Bellwood,Cook County,Illinois,IL,US,"41,88","-87,87"
60105,Bensenville,Dupage County,Illinois,IL,US,"41,95","-87,94"
60106,Bensenville,DuPage County,Illinois,IL,US,"41,95","-87,94"
60107,Streamwood,Cook County,Illinois,IL,US,"42,02","-88,17"
60108,Bloomingdale,DuPage County,Illinois,IL,US,"41,94","-88,08"
60109,Burlington,Kane County,Illinois,IL,US,"42,05","-88,54"
60110,Carpentersville,Kane County,Illinois,IL,US,"42,12","-88,27"
60111,Clare,DeKalb County,Illinois,IL,US,"42,02","-88,84"
60112,Cortland,DeKalb County,Illinois,IL,US,"41,92","-88,69"
60113,Creston,Ogle County,Illinois,IL,US,"41,93","-88,97"
60115,Dekalb,DeKalb County,Illinois,IL,US,"41,89","-88,75"
60116,Carol Stream,Dupage County,Illinois,IL,US,"41,91","-88,13"
60117,Bloomingdale,Dupage County,Illinois,IL,US,"41,94","-88,08"
60118,Dundee,Kane County,Illinois,IL,US,"42,1","-88,29"
60119,Elburn,Kane County,Illinois,IL,US,"41,89","-88,47"
60120,Elgin,Kane County,Illinois,IL,US,"42,03","-88,24"
60121,Elgin,Kane County,Illinois,IL,US,"42,03","-88,28"
60122,Carol Stream,Dupage County,Illinois,IL,US,"42,03","-88,28"
60123,Elgin,Kane County,Illinois,IL,US,"42,03","-88,28"
60124,Elgin,Kane County,Illinois,IL,US,"42,02","-88,4"
60125,Carol Stream,Dupage County,Illinois,IL,US,"41,91","-88,12"
60126,Elmhurst,DuPage County,Illinois,IL,US,"41,89","-87,94"
60128,Carol Stream,Dupage County,Illinois,IL,US,"41,91","-88,13"
